Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Enspire Form/Page_Enspire Family Beginnings Registration_996fe8/label_No""), 0)",Chrome 100.0.4896.75,,,2022-04-11 11:21:02,2022-04-11 11:21:03,0.565s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Enspire Form/Page_Enspire Family Beginnings Registration_996fe8/label_No""), ""No"")",Chrome 100.0.4896.75,,,2022-04-11 11:21:03,2022-04-11 11:21:03,0.603s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Enspire Form/Page_Enspire Family Beginnings Registration_996fe8/label_Not sure""), 0)",Chrome 100.0.4896.75,,,2022-04-11 11:21:03,2022-04-11 11:21:04,0.549s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Enspire Form/Page_Enspire Family Beginnings Registration_996fe8/label_Not sure""), ""NotSure"")",Chrome 100.0.4896.75,,,2022-04-11 11:21:04,2022-04-11 11:21:05,0.614s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Enspire Form/Page_Enspire Family Beginnings Registration_996fe8/p_Terms and Conditions""), 0)",Chrome 100.0.4896.75,,,2022-04-11 11:21:05,2022-04-11 11:21:05,0.559s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Enspire Form/Page_Enspire Family Beginnings Registration_996fe8/p_Terms and Conditions""), ""Terms and Conditions"")",Chrome 100.0.4896.75,,,2022-04-11 11:21:05,2022-04-11 11:21:06,0.600s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Enspire Form/Page_Enspire Family Beginnings Registration_996fe8/p_By clicking Submit, I agree to join the E_a301af""), 0)",Chrome 100.0.4896.75,,,2022-04-11 11:21:06,2022-04-11 11:21:06,0.546s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Enspire Form/Page_Enspire Family Beginnings Registration_996fe8/p_By clicking Submit, I agree to join the E_a301af""), ""By clicking “Submit”, I agree to join the Enspire Family Beginnings by Enfamil program and to receive free samples, offers and other communications from the Enspire Family Beginnings by Enfamil program and receive other information and offers on family-related health and hygiene products and services from Mead Johnson Nutrition’s affiliated companies. I understand that my information will be shared with such affiliates and will be used in accordance with their own privacy policies. By joining, I acknowledge that I have reviewed and agree to the Terms of Use and Privacy Policy."")",Chrome 100.0.4896.75,,,2022-04-11 11:21:06,2022-04-11 11:21:07,0.708s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Enspire Form/Page_Enspire Family Beginnings Registration_996fe8/a_Terms of Use""), 0)",Chrome 100.0.4896.75,,,2022-04-11 11:21:07,2022-04-11 11:21:08,0.668s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Enspire Form/Page_Enspire Family Beginnings Registration_996fe8/a_Terms of Use""), ""Terms of Use"")",Chrome 100.0.4896.75,,,2022-04-11 11:21:08,2022-04-11 11:21:08,0.643s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Form Verification/Enspire Form/Page_Enspire Family Beginnings Registration_996fe8/a_Terms of Use""))",Chrome 100.0.4896.75,,,2022-04-11 11:21:08,2022-04-11 11:21:09,0.568s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Enspire Form/Page_Enspire Family Beginnings Registration_996fe8/a_Privacy Policy""), 0)",Chrome 100.0.4896.75,,,2022-04-11 11:21:09,2022-04-11 11:21:09,0.589s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Enspire Form/Page_Enspire Family Beginnings Registration_996fe8/a_Privacy Policy""), ""Privacy Policy"")",Chrome 100.0.4896.75,,,2022-04-11 11:21:09,2022-04-11 11:21:10,0.590s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Form Verification/Enspire Form/Page_Enspire Family Beginnings Registration_996fe8/a_Privacy Policy""))",Chrome 100.0.4896.75,,,2022-04-11 11:21:10,2022-04-11 11:21:11,0.565s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Enspire Form/Page_Enspire Family Beginnings Registration_996fe8/button_Submit""), 0)",Chrome 100.0.4896.75,,,2022-04-11 11:21:11,2022-04-11 11:21:11,0.570s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Enspire Form/Page_Enspire Family Beginnings Registration_996fe8/button_Submit""), ""Submit"")",Chrome 100.0.4896.75,,,2022-04-11 11:21:11,2022-04-11 11:21:12,0.599s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Form Verification/Enspire Form/Page_Enspire Family Beginnings Registration_996fe8/button_Submit""))",Chrome 100.0.4896.75,,,2022-04-11 11:21:12,2022-04-11 11:21:12,0.577s,PASSED
closeBrowser(),Chrome 100.0.4896.75,,,2022-04-11 11:21:12,2022-04-11 11:21:14,1.537s,PASSED
,,,,,,,
Test Cases/Venkat/Forms Verification/HCP Offer - Form Verification,Chrome 100.0.4896.75,HCP Offer Form Field Verification,,2022-04-11 11:21:14,2022-04-11 11:22:06,52.125s,PASSED
"openBrowser("""")",Chrome 100.0.4896.75,,,2022-04-11 11:21:15,2022-04-11 11:21:19,3.361s,PASSED
navigateToUrl(HCPoffer),Chrome 100.0.4896.75,,,2022-04-11 11:21:19,2022-04-11 11:21:21,2.605s,PASSED
maximizeWindow(),Chrome 100.0.4896.75,,,2022-04-11 11:21:21,2022-04-11 11:21:22,0.196s,PASSED
delay(10),Chrome 100.0.4896.75,,,2022-04-11 11:21:22,2022-04-11 11:21:32,10.020s,PASSED
"click(findTestObject(""Object Repository/Form Verification/HCP Offer Form/Page_/button_GOT IT_onetrust-close-btn-handler on_95ce22""))",Chrome 100.0.4896.75,,,2022-04-11 11:21:32,2022-04-11 11:21:36,4.690s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/HCP Offer Form/Page_/span_Redeem Offer""), 0)",Chrome 100.0.4896.75,,,2022-04-11 11:21:36,2022-04-11 11:21:37,1.035s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/HCP Offer Form/Page_/span_Redeem Offer""), ""Redeem Offer"")",Chrome 100.0.4896.75,,,2022-04-11 11:21:37,2022-04-11 11:21:38,0.875s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/HCP Offer Form/Page_/h3_Get your offer worth up to 15 off on Enf_306f7c""), 0)",Chrome 100.0.4896.75,,,2022-04-11 11:21:38,2022-04-11 11:21:39,0.610s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/HCP Offer Form/Page_/h3_Get your offer worth up to 15 off on Enf_306f7c""), ""Get your offer worth up to $15 on Enfamil products"")",Chrome 100.0.4896.75,,,2022-04-11 11:21:39,2022-04-11 11:21:40,0.695s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/HCP Offer Form/Page_/p_Fill out the form below and check your em_794ef1""), 0)",Chrome 100.0.4896.75,,,2022-04-11 11:21:40,2022-04-11 11:21:40,0.674s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/HCP Offer Form/Page_/p_Fill out the form below and check your em_794ef1""), ""Fill out the form below and check your email for next steps."")",Chrome 100.0.4896.75,,,2022-04-11 11:21:40,2022-04-11 11:21:41,0.662s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/HCP Offer Form/Page_/img_Redeem Offer_carousel-item__image""), 0)",Chrome 100.0.4896.75,,,2022-04-11 11:21:41,2022-04-11 11:21:41,0.607s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/HCP Offer Form/Page_/input_First name_e3371ce6-6846-459b-8624-a3_9ee797""), 0)",Chrome 100.0.4896.75,,,2022-04-11 11:21:41,2022-04-11 11:21:42,0.571s,PASSED
"verifyElementClickable(findTestObject(""Form Verification/HCP Offer Form/Page_/input_First name_e3371ce6-6846-459b-8624-a3_9ee797""))",Chrome 100.0.4896.75,,,2022-04-11 11:21:42,2022-04-11 11:21:43,0.579s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/HCP Offer Form/Page_/input_Last name_4953cab3-a783-46e5-b36a-3ea_0ebc41""), 0)",Chrome 100.0.4896.75,,,2022-04-11 11:21:43,2022-04-11 11:21:43,0.584s,PASSED
"verifyElementClickable(findTestObject(""Form Verification/HCP Offer Form/Page_/input_Last name_4953cab3-a783-46e5-b36a-3ea_0ebc41""))",Chrome 100.0.4896.75,,,2022-04-11 11:21:43,2022-04-11 11:21:44,0.579s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/HCP Offer Form/Page_/input_Street Address_09adf00a-2a13-4493-8dc_72c6d2""), 0)",Chrome 100.0.4896.75,,,2022-04-11 11:21:44,2022-04-11 11:21:44,0.620s,PASSED
"verifyElementClickable(findTestObject(""Form Verification/HCP Offer Form/Page_/input_Street Address_09adf00a-2a13-4493-8dc_72c6d2""))",Chrome 100.0.4896.75,,,2022-04-11 11:21:44,2022-04-11 11:21:45,0.629s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/HCP Offer Form/Page_/input_UnitSuiteApt_006fe22a-d7ee-4d57-bfac-_645c72""), 0)",Chrome 100.0.4896.75,,,2022-04-11 11:21:45,2022-04-11 11:21:46,0.583s,PASSED
"verifyElementClickable(findTestObject(""Form Verification/HCP Offer Form/Page_/input_UnitSuiteApt_006fe22a-d7ee-4d57-bfac-_645c72""))",Chrome 100.0.4896.75,,,2022-04-11 11:21:46,2022-04-11 11:21:46,0.599s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/HCP Offer Form/Page_/input_City_eace8285-a56b-4a2e-bbcc-122a92ab2580""), 0)",Chrome 100.0.4896.75,,,2022-04-11 11:21:46,2022-04-11 11:21:47,0.574s,PASSED
"verifyElementClickable(findTestObject(""Form Verification/HCP Offer Form/Page_/input_City_eace8285-a56b-4a2e-bbcc-122a92ab2580""))",Chrome 100.0.4896.75,,,2022-04-11 11:21:47,2022-04-11 11:21:48,0.758s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/HCP Offer Form/Page_/div_State""), 0)",Chrome 100.0.4896.75,,,2022-04-11 11:21:48,2022-04-11 11:21:48,0.628s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Form Verification/HCP Offer Form/Page_/div_State""))",Chrome 100.0.4896.75,,,2022-04-11 11:21:48,2022-04-11 11:21:49,0.609s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/HCP Offer Form/Page_/input_Zip Code_482f5eb3-b873-4b90-ad22-00b8_0f9439""), 0)",Chrome 100.0.4896.75,,,2022-04-11 11:21:49,2022-04-11 11:21:49,0.592s,PASSED
"verifyElementClickable(findTestObject(""Form Verification/HCP Offer Form/Page_/input_Zip Code_482f5eb3-b873-4b90-ad22-00b8_0f9439""))",Chrome 100.0.4896.75,,,2022-04-11 11:21:49,2022-04-11 11:21:50,0.610s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/HCP Offer Form/Page_/input_Email_4189f5a2-5629-4393-ba54-4b513dd8788b""), 0)",Chrome 100.0.4896.75,,,2022-04-11 11:21:50,2022-04-11 11:21:51,0.575s,PASSED
"verifyElementClickable(findTestObject(""Form Verification/HCP Offer Form/Page_/input_Email_4189f5a2-5629-4393-ba54-4b513dd8788b""))",Chrome 100.0.4896.75,,,2022-04-11 11:21:51,2022-04-11 11:21:51,0.580s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/HCP Offer Form/Page_/input_Due date or birth date_2e8446ea-2d1a-_cf9144""), 0)",Chrome 100.0.4896.75,,,2022-04-11 11:21:51,2022-04-11 11:21:52,0.577s,PASSED
"verifyElementClickable(findTestObject(""Form Verification/HCP Offer Form/Page_/input_Due date or birth date_2e8446ea-2d1a-_cf9144""))",Chrome 100.0.4896.75,,,2022-04-11 11:21:52,2022-04-11 11:21:52,0.597s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/HCP Offer Form/Page_/button_Why""), 0)",Chrome 100.0.4896.75,,,2022-04-11 11:21:52,2022-04-11 11:21:53,0.605s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/HCP Offer Form/Page_/button_Why""), ""Why?"")",Chrome 100.0.4896.75,,,2022-04-11 11:21:53,2022-04-11 11:21:54,0.631s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Form Verification/HCP Offer Form/Page_/button_Why""))",Chrome 100.0.4896.75,,,2022-04-11 11:21:54,2022-04-11 11:21:54,0.575s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/HCP Offer Form/Page_/input_Phone_5ea36e97-7c24-4041-8332-06a04fb5bb8c""), 0)",Chrome 100.0.4896.75,,,2022-04-11 11:21:54,2022-04-11 11:21:55,0.576s,PASSED
"verifyElementClickable(findTestObject(""Form Verification/HCP Offer Form/Page_/input_Phone_5ea36e97-7c24-4041-8332-06a04fb5bb8c""))",Chrome 100.0.4896.75,,,2022-04-11 11:21:55,2022-04-11 11:21:55,0.585s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/HCP Offer Form/Page_/input_Code Activation_74592baf-a945-44e8-85_e2ed3b""), 0)",Chrome 100.0.4896.75,,,2022-04-11 11:21:55,2022-04-11 11:21:56,0.564s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Form Verification/HCP Offer Form/Page_/input_Code Activation_74592baf-a945-44e8-85_e2ed3b""))",Chrome 100.0.4896.75,,,2022-04-11 11:21:56,2022-04-11 11:21:56,0.587s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/HCP Offer Form/Page_/button_Shop retailers""), 0)",Chrome 100.0.4896.75,,,2022-04-11 11:21:56,2022-04-11 11:21:57,0.578s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/HCP Offer Form/Page_/span_Shop retailers""), ""Shop retailers"")",Chrome 100.0.4896.75,,,2022-04-11 11:21:57,2022-04-11 11:21:58,0.614s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/HCP Offer Form/Page_/div""), 0)",Chrome 100.0.4896.75,,,2022-04-11 11:21:58,2022-04-11 11:21:58,0.547s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/HCP Offer Form/Page_/div_With submission of this form, you will _8ed342""), 0)",Chrome 100.0.4896.75,,,2022-04-11 11:21:58,2022-04-11 11:21:59,0.590s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/HCP Offer Form/Page_/div_With submission of this form, you will _8ed342""), ""With submission of this form, you will automatically be enrolled into the Enfamil Family Beginnings® Program"")",Chrome 100.0.4896.75,,,2022-04-11 11:21:59,2022-04-11 11:21:59,0.603s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/HCP Offer Form/Page_/p_Terms and Conditions""), 0)",Chrome 100.0.4896.75,,,2022-04-11 11:21:59,2022-04-11 11:22:00,0.608s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/HCP Offer Form/Page_/p_Terms and Conditions""), ""Terms and Conditions"")",Chrome 100.0.4896.75,,,2022-04-11 11:22:00,2022-04-11 11:22:01,0.584s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/HCP Offer Form/Page_/ol_Offer will run from August 15, 2022 - De_c988ff""), 0)",Chrome 100.0.4896.75,,,2022-04-11 11:22:01,2022-04-11 11:22:01,0.560s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/HCP Offer Form/Page_/ol_Offer will run from August 15, 2022 - De_c988ff""), ""Offer will run from August 15, 2022 - Dec 31, 2022.
Offer only applies to 17 oz or larger versions of Enfamil Enspire, Enfamil Enspire Gentlease, Enfamil NeuroPro Sensitive, Enfamil A.R., Enfamil Reguline, Enfamil ProSobee, or Nutramigen.
Limit of one offer per child or household.
Enfamil has the right to cancel this offer at any time without prior notice.
Void where prohibited by law."")",Chrome 100.0.4896.75,,,2022-04-11 11:22:01,2022-04-11 11:22:02,0.606s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/HCP Offer Form/Page_/h4_Advanced Nutrition to Fuel Their Possibilities""), 0)",Chrome 100.0.4896.75,,,2022-04-11 11:22:02,2022-04-11 11:22:02,0.601s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/HCP Offer Form/Page_/h4_Advanced Nutrition to Fuel Their Possibilities""), ""Advanced Nutrition to Fuel Their Possibilities"")",Chrome 100.0.4896.75,,,2022-04-11 11:22:02,2022-04-11 11:22:03,0.599s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/HCP Offer Form/Page_/p_Enfamil NeuroPro is the only brand to hav_ad6880""), 0)",Chrome 100.0.4896.75,,,2022-04-11 11:22:03,2022-04-11 11:22:04,0.573s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/HCP Offer Form/Page_/p_Enfamil NeuroPro is the only brand to hav_ad6880""), ""Enfamil NeuroPro is the only brand to have both expert-recommended DHA and a Triple Prebiotic immune Blend™."")",Chrome 100.0.4896.75,,,2022-04-11 11:22:04,2022-04-11 11:22:04,0.619s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/HCP Offer Form/Page_/a_Learn more""), 0)",Chrome 100.0.4896.75,,,2022-04-11 11:22:04,2022-04-11 11:22:05,0.637s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/HCP Offer Form/Page_/a_Learn more""), ""Learn more"")",Chrome 100.0.4896.75,,,2022-04-11 11:22:05,2022-04-11 11:22:05,0.604s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Form Verification/HCP Offer Form/Page_/a_Learn more""))",Chrome 100.0.4896.75,,,2022-04-11 11:22:05,2022-04-11 11:22:06,0.606s,PASSED
,,,,,,,
Test Cases/Venkat/Forms Verification/Nutramigen - Form Verification,Chrome 100.0.4896.75,Nutramigen Form Field Verification,,2022-04-11 11:22:06,2022-04-11 11:23:37,1m - 31.221s,PASSED
"openBrowser("""")",Chrome 100.0.4896.75,,,2022-04-11 11:22:08,2022-04-11 11:22:12,4.637s,PASSED
navigateToUrl(Nutramigen),Chrome 100.0.4896.75,,,2022-04-11 11:22:12,2022-04-11 11:22:14,1.883s,PASSED
maximizeWindow(),Chrome 100.0.4896.75,,,2022-04-11 11:22:14,2022-04-11 11:22:14,0.220s,PASSED
delay(8),Chrome 100.0.4896.75,,,2022-04-11 11:22:14,2022-04-11 11:22:22,8.009s,PASSED
"click(findTestObject(""Object Repository/Form Verification/Nutramigen Form EN/Page_Nutramigen  Enfamil/button_GOT IT_onetrust-close-btn-handler on_95ce22""))",Chrome 100.0.4896.75,,,2022-04-11 11:22:22,2022-04-11 11:22:31,8.372s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Nutramigen Form EN/Page_Nutramigen  Enfamil/span_Nutramigen Savings and Support""), 0)",Chrome 100.0.4896.75,,,2022-04-11 11:22:31,2022-04-11 11:22:32,1.290s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Nutramigen Form EN/Page_Nutramigen  Enfamil/span_Nutramigen Savings and Support""), ""Nutramigen® Savings and Support"")",Chrome 100.0.4896.75,,,2022-04-11 11:22:32,2022-04-11 11:22:33,0.749s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Nutramigen Form EN/Page_Nutramigen  Enfamil/h1_Nutramigen Savings and Support""), 0)",Chrome 100.0.4896.75,,,2022-04-11 11:22:33,2022-04-11 11:22:33,0.561s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Nutramigen Form EN/Page_Nutramigen  Enfamil/h1_Nutramigen Savings and Support""), ""Nutramigen® Savings and Support"")",Chrome 100.0.4896.75,,,2022-04-11 11:22:33,2022-04-11 11:22:34,0.795s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Nutramigen Form EN/Page_Nutramigen  Enfamil/p_Join now for up to 130 in exclusive savin_72035f""), 0)",Chrome 100.0.4896.75,,,2022-04-11 11:22:34,2022-04-11 11:22:35,0.707s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Nutramigen Form EN/Page_Nutramigen  Enfamil/p_Join now for up to 130 in exclusive savin_72035f""), ""Join now for up to $130 in exclusive savings, samples, tips for cow's milk allergy management and more.*"")",Chrome 100.0.4896.75,,,2022-04-11 11:22:35,2022-04-11 11:22:35,0.673s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Nutramigen Form EN/Page_Nutramigen  Enfamil/p_Benefits may vary""), 0)",Chrome 100.0.4896.75,,,2022-04-11 11:22:35,2022-04-11 11:22:36,0.556s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Nutramigen Form EN/Page_Nutramigen  Enfamil/p_Benefits may vary""), ""*Benefits may vary."")",Chrome 100.0.4896.75,,,2022-04-11 11:22:36,2022-04-11 11:22:37,0.618s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Nutramigen Form EN/Page_Nutramigen  Enfamil/img_Nutramigen Savings and Support Program__4b42fe""), 0)",Chrome 100.0.4896.75,,,2022-04-11 11:22:37,2022-04-11 11:22:37,0.581s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Nutramigen Form EN/Page_Nutramigen  Enfamil/p_PERSONALIZE YOUR EXPERIENCE""), 0)",Chrome 100.0.4896.75,,,2022-04-11 11:22:37,2022-04-11 11:22:38,0.608s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Nutramigen Form EN/Page_Nutramigen  Enfamil/p_PERSONALIZE YOUR EXPERIENCE""), ""PERSONALIZE YOUR EXPERIENCE"")",Chrome 100.0.4896.75,,,2022-04-11 11:22:38,2022-04-11 11:22:38,0.650s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Nutramigen Form EN/Page_Nutramigen  Enfamil/p_1. Tell us your name and email""), 0)",Chrome 100.0.4896.75,,,2022-04-11 11:22:38,2022-04-11 11:22:39,0.582s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Nutramigen Form EN/Page_Nutramigen  Enfamil/p_1. Tell us your name and email""), ""1. Tell us your name and email."")",Chrome 100.0.4896.75,,,2022-04-11 11:22:39,2022-04-11 11:22:40,0.610s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Nutramigen Form EN/Page_Nutramigen  Enfamil/input_First Name_fb93a681-abac-454b-96d8-6b_b88fa4""), 0)",Chrome 100.0.4896.75,,,2022-04-11 11:22:40,2022-04-11 11:22:40,0.611s,PASSED
"verifyElementClickable(findTestObject(""Form Verification/Nutramigen Form EN/Page_Nutramigen  Enfamil/input_First Name_fb93a681-abac-454b-96d8-6b_b88fa4""))",Chrome 100.0.4896.75,,,2022-04-11 11:22:40,2022-04-11 11:22:41,0.591s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Nutramigen Form EN/Page_Nutramigen  Enfamil/input_Last Name_f79d7000-6316-40fb-a3e6-b1f_b5683d""), 0)",Chrome 100.0.4896.75,,,2022-04-11 11:22:41,2022-04-11 11:22:41,0.590s,PASSED
"verifyElementClickable(findTestObject(""Form Verification/Nutramigen Form EN/Page_Nutramigen  Enfamil/input_Last Name_f79d7000-6316-40fb-a3e6-b1f_b5683d""))",Chrome 100.0.4896.75,,,2022-04-11 11:22:41,2022-04-11 11:22:42,0.554s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Nutramigen Form EN/Page_Nutramigen  Enfamil/input_Email_9fcda2d9-4eb1-44ad-9f84-baea49c9ae6a""), 0)",Chrome 100.0.4896.75,,,2022-04-11 11:22:42,2022-04-11 11:22:43,0.577s,PASSED
"verifyElementClickable(findTestObject(""Form Verification/Nutramigen Form EN/Page_Nutramigen  Enfamil/input_Email_9fcda2d9-4eb1-44ad-9f84-baea49c9ae6a""))",Chrome 100.0.4896.75,,,2022-04-11 11:22:43,2022-04-11 11:22:43,0.583s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Nutramigen Form EN/Page_Nutramigen  Enfamil/p_2. Enter your address""), 0)",Chrome 100.0.4896.75,,,2022-04-11 11:22:43,2022-04-11 11:22:44,0.582s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Nutramigen Form EN/Page_Nutramigen  Enfamil/p_2. Enter your address""), ""2. Enter your address."")",Chrome 100.0.4896.75,,,2022-04-11 11:22:44,2022-04-11 11:22:44,0.624s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Nutramigen Form EN/Page_Nutramigen  Enfamil/div_2. Enter your address.You may receive s_cffe19""), 0)",Chrome 100.0.4896.75,,,2022-04-11 11:22:44,2022-04-11 11:22:45,0.626s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Nutramigen Form EN/Page_Nutramigen  Enfamil/div_2. Enter your address.You may receive s_cffe19""), ""2. Enter your address.
You may receive some gifts closer to your baby’s due date."")",Chrome 100.0.4896.75,,,2022-04-11 11:22:45,2022-04-11 11:22:46,0.644s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Nutramigen Form EN/Page_Nutramigen  Enfamil/input_Street address_65b812a7-bc02-4bcd-ac9_5261a8""), 0)",Chrome 100.0.4896.75,,,2022-04-11 11:22:46,2022-04-11 11:22:46,0.666s,PASSED
"verifyElementClickable(findTestObject(""Form Verification/Nutramigen Form EN/Page_Nutramigen  Enfamil/input_Street address_65b812a7-bc02-4bcd-ac9_5261a8""))",Chrome 100.0.4896.75,,,2022-04-11 11:22:46,2022-04-11 11:22:47,0.577s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Nutramigen Form EN/Page_Nutramigen  Enfamil/input_UnitSuiteApt (optional)_c2ceb8f5-0157_bab9a4""), 0)",Chrome 100.0.4896.75,,,2022-04-11 11:22:47,2022-04-11 11:22:47,0.571s,PASSED
"verifyElementClickable(findTestObject(""Form Verification/Nutramigen Form EN/Page_Nutramigen  Enfamil/input_UnitSuiteApt (optional)_c2ceb8f5-0157_bab9a4""))",Chrome 100.0.4896.75,,,2022-04-11 11:22:47,2022-04-11 11:22:48,0.636s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Nutramigen Form EN/Page_Nutramigen  Enfamil/input_City_06a36acf-6633-4f94-886b-c290462de787""), 0)",Chrome 100.0.4896.75,,,2022-04-11 11:22:48,2022-04-11 11:22:49,0.595s,PASSED
"verifyElementClickable(findTestObject(""Form Verification/Nutramigen Form EN/Page_Nutramigen  Enfamil/input_City_06a36acf-6633-4f94-886b-c290462de787""))",Chrome 100.0.4896.75,,,2022-04-11 11:22:49,2022-04-11 11:22:49,0.642s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Nutramigen Form EN/Page_Nutramigen  Enfamil/div_State""), 0)",Chrome 100.0.4896.75,,,2022-04-11 11:22:49,2022-04-11 11:22:50,0.613s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Form Verification/Nutramigen Form EN/Page_Nutramigen  Enfamil/div_State""))",Chrome 100.0.4896.75,,,2022-04-11 11:22:50,2022-04-11 11:22:51,0.609s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Nutramigen Form EN/Page_Nutramigen  Enfamil/input_Zip code_722c29a2-2f5f-4d57-9ea0-2040_c80e4e""), 0)",Chrome 100.0.4896.75,,,2022-04-11 11:22:51,2022-04-11 11:22:51,0.597s,PASSED
"verifyElementClickable(findTestObject(""Form Verification/Nutramigen Form EN/Page_Nutramigen  Enfamil/input_Zip code_722c29a2-2f5f-4d57-9ea0-2040_c80e4e""))",Chrome 100.0.4896.75,,,2022-04-11 11:22:51,2022-04-11 11:22:52,0.599s,PASSED
