Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"verifyElementText(findTestObject(""Object Repository/Form Verification/Drive to Thrive Form EN/Page_/input_City_1cea0cb2-2f5d-4e2d-9c1d-66cd6c282c6c_1""), """")",Chrome 100.0.4896.127,,,2022-04-18 23:25:41,2022-04-18 23:25:42,0.442s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Drive to Thrive Form EN/Page_/div_State""), 0)",Chrome 100.0.4896.127,,,2022-04-18 23:25:42,2022-04-18 23:25:42,0.424s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Drive to Thrive Form EN/Page_/div_State""), ""State"")",Chrome 100.0.4896.127,,,2022-04-18 23:25:42,2022-04-18 23:25:43,0.499s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Drive to Thrive Form EN/Page_/label_State""), """")",Chrome 100.0.4896.127,,,2022-04-18 23:25:43,2022-04-18 23:25:43,0.452s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Drive to Thrive Form EN/Page_/input_Zip code_699e6d61-72d6-44bf-91fc-5f3a_d249c0""), 0)",Chrome 100.0.4896.127,,,2022-04-18 23:25:43,2022-04-18 23:25:44,0.439s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Drive to Thrive Form EN/Page_/input_Zip code_699e6d61-72d6-44bf-91fc-5f3a_d249c0_1""), """")",Chrome 100.0.4896.127,,,2022-04-18 23:25:44,2022-04-18 23:25:44,0.456s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Drive to Thrive Form EN/Page_/p_3. Set password""), ""3. Set password."")",Chrome 100.0.4896.127,,,2022-04-18 23:25:44,2022-04-18 23:25:45,0.478s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Drive to Thrive Form EN/Page_/input_Password_0c92672a-af33-4c66-910a-5dd1_f15064""), 0)",Chrome 100.0.4896.127,,,2022-04-18 23:25:45,2022-04-18 23:25:45,0.421s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Drive to Thrive Form EN/Page_/input_Password_0c92672a-af33-4c66-910a-5dd1_f15064_1""), """")",Chrome 100.0.4896.127,,,2022-04-18 23:25:45,2022-04-18 23:25:45,0.414s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Drive to Thrive Form EN/Page_/button_Hide""), 0)",Chrome 100.0.4896.127,,,2022-04-18 23:25:45,2022-04-18 23:25:46,0.406s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Drive to Thrive Form EN/Page_/span_Password must contain""), 0)",Chrome 100.0.4896.127,,,2022-04-18 23:25:46,2022-04-18 23:25:46,0.423s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Drive to Thrive Form EN/Page_/span_At least 8 characters""), 0)",Chrome 100.0.4896.127,,,2022-04-18 23:25:46,2022-04-18 23:25:47,0.431s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Drive to Thrive Form EN/Page_/span_A lowercase letter""), 0)",Chrome 100.0.4896.127,,,2022-04-18 23:25:47,2022-04-18 23:25:47,0.436s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Drive to Thrive Form EN/Page_/span_An uppercase letter""), 0)",Chrome 100.0.4896.127,,,2022-04-18 23:25:47,2022-04-18 23:25:48,0.420s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Drive to Thrive Form EN/Page_/span_A number""), 0)",Chrome 100.0.4896.127,,,2022-04-18 23:25:48,2022-04-18 23:25:48,0.480s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Drive to Thrive Form EN/Page_/span_A special character""), 0)",Chrome 100.0.4896.127,,,2022-04-18 23:25:48,2022-04-18 23:25:48,0.382s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Drive to Thrive Form EN/Page_/span_Must not be your email address""), 0)",Chrome 100.0.4896.127,,,2022-04-18 23:25:48,2022-04-18 23:25:49,0.459s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Drive to Thrive Form EN/Page_/span_Password must contain""), ""Password must contain:"")",Chrome 100.0.4896.127,,,2022-04-18 23:25:49,2022-04-18 23:25:49,0.435s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Drive to Thrive Form EN/Page_/span_At least 8 characters""), ""At least 8 characters"")",Chrome 100.0.4896.127,,,2022-04-18 23:25:49,2022-04-18 23:25:50,0.449s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Drive to Thrive Form EN/Page_/span_A lowercase letter""), ""A lowercase letter"")",Chrome 100.0.4896.127,,,2022-04-18 23:25:50,2022-04-18 23:25:50,0.438s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Drive to Thrive Form EN/Page_/span_An uppercase letter""), ""An uppercase letter"")",Chrome 100.0.4896.127,,,2022-04-18 23:25:50,2022-04-18 23:25:51,0.412s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Drive to Thrive Form EN/Page_/span_A number""), ""A number"")",Chrome 100.0.4896.127,,,2022-04-18 23:25:51,2022-04-18 23:25:51,0.418s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Drive to Thrive Form EN/Page_/span_A special character""), ""A special character"")",Chrome 100.0.4896.127,,,2022-04-18 23:25:51,2022-04-18 23:25:51,0.382s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Drive to Thrive Form EN/Page_/span_Must not be your email address""), ""Must not be your email address"")",Chrome 100.0.4896.127,,,2022-04-18 23:25:51,2022-04-18 23:25:52,0.427s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Drive to Thrive Form EN/Page_/p_4. Stay up to date via SMS""), 0)",Chrome 100.0.4896.127,,,2022-04-18 23:25:52,2022-04-18 23:25:52,0.403s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Drive to Thrive Form EN/Page_/p_4. Stay up to date via SMS""), ""4. Stay up to date via SMS."")",Chrome 100.0.4896.127,,,2022-04-18 23:25:52,2022-04-18 23:25:53,0.405s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Drive to Thrive Form EN/Page_/span_via SMS""), ""via SMS"")",Chrome 100.0.4896.127,,,2022-04-18 23:25:53,2022-04-18 23:25:53,0.485s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Drive to Thrive Form EN/Page_/div_You will receive the latest product and_c60db3""), 0)",Chrome 100.0.4896.127,,,2022-04-18 23:25:53,2022-04-18 23:25:54,0.446s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Drive to Thrive Form EN/Page_/div_You will receive the latest product and_c60db3""), ""You will receive the latest product and discount information."")",Chrome 100.0.4896.127,,,2022-04-18 23:25:54,2022-04-18 23:25:54,0.472s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Drive to Thrive Form EN/Page_/input_Mobile phone (optional)_de90bf96-74b5_dd48ac""), 0)",Chrome 100.0.4896.127,,,2022-04-18 23:25:54,2022-04-18 23:25:55,0.434s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Drive to Thrive Form EN/Page_/input_Mobile phone (optional)_de90bf96-74b5_dd48ac_1""), """")",Chrome 100.0.4896.127,,,2022-04-18 23:25:55,2022-04-18 23:25:55,0.454s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Drive to Thrive Form EN/Page_/span_Consent to Receive Certain Text Messag_3845ec""), 0)",Chrome 100.0.4896.127,,,2022-04-18 23:25:55,2022-04-18 23:26:02,6.615s,FAILED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Drive to Thrive Form EN/Page_/span_Consent to Receive Certain Text Messag_3845ec""), ""Consent to Receive Certain Text Messages: By signing up for Enfamil text alerts you will receive occasional messages that include information regarding infant and toddler formula. Message and data rates may apply. Text STOP to cancel, HELP for help. By opting-in, you agree to get texts from Enfamil at your mobile number, which may be sent through an automatic telephone dialing system. Your consent to receive such texts is not required for you to obtain any Enfamil products."")",Chrome 100.0.4896.127,,,2022-04-18 23:26:02,2022-04-18 23:26:08,6.390s,FAILED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Drive to Thrive Form EN/Page_/label_Consent to Receive Certain Text Messa_5ce4cc""), 0)",Chrome 100.0.4896.127,,,2022-04-18 23:26:08,2022-04-18 23:26:14,6.290s,FAILED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Drive to Thrive Form EN/Page_/p_Consent to Receive Certain Text Messages _e143b0""), 0)",Chrome 100.0.4896.127,,,2022-04-18 23:26:14,2022-04-18 23:26:21,6.544s,FAILED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Drive to Thrive Form EN/Page_/p_5. Customize your profile for you and your baby""), 0)",Chrome 100.0.4896.127,,,2022-04-18 23:26:21,2022-04-18 23:26:21,0.412s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Drive to Thrive Form EN/Page_/p_5. Customize your profile for you and your baby""), ""5. Customize your profile for you and your baby."")",Chrome 100.0.4896.127,,,2022-04-18 23:26:21,2022-04-18 23:26:22,0.456s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Drive to Thrive Form EN/Page_/div_Well provide tips and samples to fit yo_5c2778""), 0)",Chrome 100.0.4896.127,,,2022-04-18 23:26:22,2022-04-18 23:26:22,0.423s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Drive to Thrive Form EN/Page_/div_Well provide tips and samples to fit yo_5c2778""), ""We’ll provide tips and samples to fit your needs."")",Chrome 100.0.4896.127,,,2022-04-18 23:26:22,2022-04-18 23:26:23,0.421s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Drive to Thrive Form EN/Page_/label_Babys Due Date or Birth Date""), 0)",Chrome 100.0.4896.127,,,2022-04-18 23:26:23,2022-04-18 23:26:23,0.412s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Drive to Thrive Form EN/Page_/label_Babys Due Date or Birth Date""), ""Baby's Due Date or Birth Date"")",Chrome 100.0.4896.127,,,2022-04-18 23:26:23,2022-04-18 23:26:23,0.427s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Drive to Thrive Form EN/Page_/input_concat(Baby, , s Due Date or Birth Da_cb1f65""), 0)",Chrome 100.0.4896.127,,,2022-04-18 23:26:23,2022-04-18 23:26:24,0.420s,PASSED
"verifyElementVisible(findTestObject(""Object Repository/Form Verification/Drive to Thrive Form EN/Page_/input_concat(Baby, , s Due Date or Birth Da_cb1f65_1""))",Chrome 100.0.4896.127,,,2022-04-18 23:26:24,2022-04-18 23:26:24,0.500s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Drive to Thrive Form EN/Page_/button_Why""), 0)",Chrome 100.0.4896.127,,,2022-04-18 23:26:24,2022-04-18 23:26:25,0.382s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Drive to Thrive Form EN/Page_/button_Why""), ""Why?"")",Chrome 100.0.4896.127,,,2022-04-18 23:26:25,2022-04-18 23:26:25,0.475s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Drive to Thrive Form EN/Page_/p_Relationship to child""), 0)",Chrome 100.0.4896.127,,,2022-04-18 23:26:25,2022-04-18 23:26:26,0.405s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Drive to Thrive Form EN/Page_/p_Relationship to child""), ""Relationship to child"")",Chrome 100.0.4896.127,,,2022-04-18 23:26:26,2022-04-18 23:26:26,0.475s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Drive to Thrive Form EN/Page_/div_Select one""), 0)",Chrome 100.0.4896.127,,,2022-04-18 23:26:26,2022-04-18 23:26:26,0.378s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Drive to Thrive Form EN/Page_/div_Select one""), ""Select one"")",Chrome 100.0.4896.127,,,2022-04-18 23:26:26,2022-04-18 23:26:27,0.403s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Drive to Thrive Form EN/Page_/div_Select one""), ""Select one"")",Chrome 100.0.4896.127,,,2022-04-18 23:26:27,2022-04-18 23:26:27,0.388s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Drive to Thrive Form EN/Page_/span_How are you currently feeding your little one""), 0)",Chrome 100.0.4896.127,,,2022-04-18 23:26:27,2022-04-18 23:26:28,0.441s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Drive to Thrive Form EN/Page_/span_How are you currently feeding your little one""), ""How are you currently feeding your little one?"")",Chrome 100.0.4896.127,,,2022-04-18 23:26:28,2022-04-18 23:26:28,0.416s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Drive to Thrive Form EN/Page_/span_(optional)""), 0)",Chrome 100.0.4896.127,,,2022-04-18 23:26:28,2022-04-18 23:26:28,0.419s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Drive to Thrive Form EN/Page_/span_(optional)""), ""(optional)"")",Chrome 100.0.4896.127,,,2022-04-18 23:26:28,2022-04-18 23:26:29,0.385s,PASSED
"verifyElementPresent(findTestObject(""Form Verification/Drive to Thrive Form EN/Page_/div_Select one - Copy""), 0)",Chrome 100.0.4896.127,,,2022-04-18 23:26:29,2022-04-18 23:26:29,0.422s,PASSED
"verifyElementText(findTestObject(""Form Verification/Drive to Thrive Form EN/Page_/div_Select one - Copy""), ""Select one"")",Chrome 100.0.4896.127,,,2022-04-18 23:26:29,2022-04-18 23:26:30,0.456s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Drive to Thrive Form EN/Page_/div_Do you expect to receive infant formula_e140e3""), 0)",Chrome 100.0.4896.127,,,2022-04-18 23:26:30,2022-04-18 23:26:30,0.445s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Drive to Thrive Form EN/Page_/p_Do you expect to receive infant formula f_11fd50""), ""Do you expect to receive infant formula from the government-sponsored Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)?"")",Chrome 100.0.4896.127,,,2022-04-18 23:26:30,2022-04-18 23:26:31,0.438s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Drive to Thrive Form EN/Page_/p_Your answer helps us personalize your experience""), 0)",Chrome 100.0.4896.127,,,2022-04-18 23:26:31,2022-04-18 23:26:31,0.419s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Drive to Thrive Form EN/Page_/p_Your answer helps us personalize your experience""), ""Your answer helps us personalize your experience."")",Chrome 100.0.4896.127,,,2022-04-18 23:26:31,2022-04-18 23:26:31,0.435s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Drive to Thrive Form EN/Page_/label_Yes""), 0)",Chrome 100.0.4896.127,,,2022-04-18 23:26:31,2022-04-18 23:26:32,0.440s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Drive to Thrive Form EN/Page_/label_Yes""), ""Yes"")",Chrome 100.0.4896.127,,,2022-04-18 23:26:32,2022-04-18 23:26:32,0.456s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Drive to Thrive Form EN/Page_/label_No""), 0)",Chrome 100.0.4896.127,,,2022-04-18 23:26:32,2022-04-18 23:26:33,0.418s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Drive to Thrive Form EN/Page_/label_No""), ""No"")",Chrome 100.0.4896.127,,,2022-04-18 23:26:33,2022-04-18 23:26:33,0.453s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Drive to Thrive Form EN/Page_/label_Not sure""), 0)",Chrome 100.0.4896.127,,,2022-04-18 23:26:33,2022-04-18 23:26:34,0.426s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Drive to Thrive Form EN/Page_/label_Not sure""), ""Not sure"")",Chrome 100.0.4896.127,,,2022-04-18 23:26:34,2022-04-18 23:26:34,0.459s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Drive to Thrive Form EN/Page_/p_Terms and Conditions""), 0)",Chrome 100.0.4896.127,,,2022-04-18 23:26:34,2022-04-18 23:26:35,0.385s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Drive to Thrive Form EN/Page_/p_Terms and Conditions""), ""Terms and Conditions"")",Chrome 100.0.4896.127,,,2022-04-18 23:26:35,2022-04-18 23:26:35,0.420s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Drive to Thrive Form EN/Page_/p_By clicking Submit, I agree to join the E_ddbe4c""), ""By clicking “Submit”, I agree to join the Enfamil® Enfacare® Drive to Thrive program and to receive free samples, offers and other communications from the Drive to Thrive Support program and receive other information and offers on family-related health and hygiene products and services from Mead Johnson Nutrition’s affiliated companies. I understand that my information will be shared with such affiliates and will be used in accordance with their own privacy policies. By joining, I acknowledge that I have reviewed and agree to the Terms of Use and Privacy Policy."")",Chrome 100.0.4896.127,,,2022-04-18 23:26:35,2022-04-18 23:26:35,0.455s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Drive to Thrive Form EN/Page_/p_By clicking Submit, I agree to join the E_ddbe4c""), 0)",Chrome 100.0.4896.127,,,2022-04-18 23:26:35,2022-04-18 23:26:36,0.406s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Drive to Thrive Form EN/Page_/a_Terms of Use""), ""Terms of Use"")",Chrome 100.0.4896.127,,,2022-04-18 23:26:36,2022-04-18 23:26:36,0.452s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Drive to Thrive Form EN/Page_/a_Terms of Use""), 0)",Chrome 100.0.4896.127,,,2022-04-18 23:26:36,2022-04-18 23:26:37,0.410s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Drive to Thrive Form EN/Page_/a_Privacy Policy""), ""Privacy Policy"")",Chrome 100.0.4896.127,,,2022-04-18 23:26:37,2022-04-18 23:26:37,0.472s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Drive to Thrive Form EN/Page_/a_Privacy Policy""), 0)",Chrome 100.0.4896.127,,,2022-04-18 23:26:37,2022-04-18 23:26:38,0.374s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Drive to Thrive Form EN/Page_/button_Submit""), 0)",Chrome 100.0.4896.127,,,2022-04-18 23:26:38,2022-04-18 23:26:38,0.437s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Drive to Thrive Form EN/Page_/button_Submit""), ""Submit"")",Chrome 100.0.4896.127,,,2022-04-18 23:26:38,2022-04-18 23:26:38,0.463s,PASSED
"click(findTestObject(""Object Repository/Form Verification/Drive to Thrive Form EN/Page_/span_Home""))",Chrome 100.0.4896.127,,,2022-04-18 23:26:38,2022-04-18 23:26:39,0.671s,PASSED
delay(10),Chrome 100.0.4896.127,,,2022-04-18 23:26:39,2022-04-18 23:26:49,10.016s,PASSED
title = getWindowTitle(),Chrome 100.0.4896.127,,,2022-04-18 23:26:49,2022-04-18 23:26:49,0.084s,PASSED
"verifyMatch(title, ""Enfamil Newborn, Infant & Toddler Nutrition │ Enfamil"", false)",Chrome 100.0.4896.127,,,2022-04-18 23:26:49,2022-04-18 23:26:49,0.003s,PASSED
closeBrowser(),Chrome 100.0.4896.127,,,2022-04-18 23:26:49,2022-04-18 23:26:50,1.108s,PASSED
,,,,,,,
Test Cases/Venkat/Forms Verification/Enrollment - Form Verification - UAT,Chrome 100.0.4896.127,Enrollment Form Field Verification,,2022-04-18 23:26:50,2022-04-18 23:29:04,2m - 13.765s,FAILED
"openBrowser("""")",Chrome 100.0.4896.127,,,2022-04-18 23:26:51,2022-04-18 23:26:53,1.725s,PASSED
navigateToUrl(Enrollment),Chrome 100.0.4896.127,,,2022-04-18 23:26:53,2022-04-18 23:26:54,1.390s,PASSED
maximizeWindow(),Chrome 100.0.4896.127,,,2022-04-18 23:26:54,2022-04-18 23:26:54,0.181s,PASSED
delay(5),Chrome 100.0.4896.127,,,2022-04-18 23:26:54,2022-04-18 23:26:59,5.015s,PASSED
"click(findTestObject(""Object Repository/Form Verification/Enrollment Form/Page_Free Baby Formula Samples  Coupons  Enfamil/button_GOT IT_onetrust-close-btn-handler on_95ce22""))",Chrome 100.0.4896.127,,,2022-04-18 23:26:59,2022-04-18 23:27:05,5.306s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Enrollment Form/Page_Free Baby Formula Samples  Coupons  Enfamil/span_Enfamil Family Beginnings""), 0)",Chrome 100.0.4896.127,,,2022-04-18 23:27:05,2022-04-18 23:27:06,1.337s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Enrollment Form/Page_Free Baby Formula Samples  Coupons  Enfamil/span_Enfamil Family Beginnings""), ""Enfamil Family Beginnings©"")",Chrome 100.0.4896.127,,,2022-04-18 23:27:06,2022-04-18 23:27:06,0.452s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Enrollment Form/Page_Free Baby Formula Samples  Coupons  Enfamil/div_Enfamil Family Beginnings""), 0)",Chrome 100.0.4896.127,,,2022-04-18 23:27:06,2022-04-18 23:27:07,0.449s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Enrollment Form/Page_Free Baby Formula Samples  Coupons  Enfamil/div_Enfamil Family Beginnings""), ""ENFAMIL FAMILY BEGINNINGS"")",Chrome 100.0.4896.127,,,2022-04-18 23:27:07,2022-04-18 23:27:07,0.436s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Enrollment Form/Page_Free Baby Formula Samples  Coupons  Enfamil/h1_Celebrate your little one with up to 400_dbb811""), 0)",Chrome 100.0.4896.127,,,2022-04-18 23:27:07,2022-04-18 23:27:08,0.460s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Enrollment Form/Page_Free Baby Formula Samples  Coupons  Enfamil/h1_Celebrate your little one with up to 400_dbb811""), ""Celebrate your little one with up to $400 in savings, exclusive rewards and support."")",Chrome 100.0.4896.127,,,2022-04-18 23:27:08,2022-04-18 23:27:08,0.437s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Enrollment Form/Page_Free Baby Formula Samples  Coupons  Enfamil/div_First nameLast nameDue date or birth da_610c3b""), 0)",Chrome 100.0.4896.127,,,2022-04-18 23:27:08,2022-04-18 23:27:09,0.404s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Enrollment Form/Page_Free Baby Formula Samples  Coupons  Enfamil/input_First name_registerGivenNameField_1""), 0)",Chrome 100.0.4896.127,,,2022-04-18 23:27:09,2022-04-18 23:27:09,0.417s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Enrollment Form/Page_Free Baby Formula Samples  Coupons  Enfamil/input_Last name_registerFamilyNameField_1""), 0)",Chrome 100.0.4896.127,,,2022-04-18 23:27:09,2022-04-18 23:27:09,0.399s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Enrollment Form/Page_Free Baby Formula Samples  Coupons  Enfamil/input_Due date or birth date_childregisterC_87b480_1""), 0)",Chrome 100.0.4896.127,,,2022-04-18 23:27:09,2022-04-18 23:27:10,0.403s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Enrollment Form/Page_Free Baby Formula Samples  Coupons  Enfamil/button_Why""), 0)",Chrome 100.0.4896.127,,,2022-04-18 23:27:10,2022-04-18 23:27:10,0.428s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Enrollment Form/Page_Free Baby Formula Samples  Coupons  Enfamil/input_Email_registerEmailField_1""), 0)",Chrome 100.0.4896.127,,,2022-04-18 23:27:10,2022-04-18 23:27:11,0.440s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Enrollment Form/Page_Free Baby Formula Samples  Coupons  Enfamil/button_Join now""), 0)",Chrome 100.0.4896.127,,,2022-04-18 23:27:11,2022-04-18 23:27:11,0.453s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Enrollment Form/Page_Free Baby Formula Samples  Coupons  Enfamil/span_Or register with your social account""), 0)",Chrome 100.0.4896.127,,,2022-04-18 23:27:11,2022-04-18 23:27:12,0.430s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Enrollment Form/Page_Free Baby Formula Samples  Coupons  Enfamil/span_Or register with your social account""), ""OR REGISTER WITH YOUR SOCIAL ACCOUNT"")",Chrome 100.0.4896.127,,,2022-04-18 23:27:12,2022-04-18 23:27:12,0.452s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Enrollment Form/Page_Free Baby Formula Samples  Coupons  Enfamil/button_Continue with Facebook""), 0)",Chrome 100.0.4896.127,,,2022-04-18 23:27:12,2022-04-18 23:27:13,0.422s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Enrollment Form/Page_Free Baby Formula Samples  Coupons  Enfamil/button_Sign in with Google""), 0)",Chrome 100.0.4896.127,,,2022-04-18 23:27:13,2022-04-18 23:27:13,0.416s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Enrollment Form/Page_Free Baby Formula Samples  Coupons  Enfamil/svg""), 0)",Chrome 100.0.4896.127,,,2022-04-18 23:27:13,2022-04-18 23:27:13,0.443s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Enrollment Form/Page_Free Baby Formula Samples  Coupons  Enfamil/p_By clicking Join Now and Enter Sweepstake_0b0cd5""), 0)",Chrome 100.0.4896.127,,,2022-04-18 23:27:13,2022-04-18 23:27:14,0.417s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Enrollment Form/Page_Free Baby Formula Samples  Coupons  Enfamil/p_By clicking Join Now and Enter Sweepstake_0b0cd5""), ""By clicking “Join Now and Enter Sweepstakes,” I agree to join Enfamil Family Beginnings and receive free samples, offers and other communications from Enfamil and Mead Johnson Nutrition’s affiliated companies I understand and agree to the Terms of Use, Privacy Policy and Sweepstakes Official Rules."")",Chrome 100.0.4896.127,,,2022-04-18 23:27:14,2022-04-18 23:27:14,0.482s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Enrollment Form/Page_Free Baby Formula Samples  Coupons  Enfamil/a_Terms of Use""), 0)",Chrome 100.0.4896.127,,,2022-04-18 23:27:14,2022-04-18 23:27:15,0.398s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Enrollment Form/Page_Free Baby Formula Samples  Coupons  Enfamil/a_Privacy Policy""), 0)",Chrome 100.0.4896.127,,,2022-04-18 23:27:15,2022-04-18 23:27:15,0.445s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Enrollment Form/Page_Free Baby Formula Samples  Coupons  Enfamil/a_Sweepstakes Official Rules""), 0)",Chrome 100.0.4896.127,,,2022-04-18 23:27:15,2022-04-18 23:27:16,0.397s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Enrollment Form/Page_Free Baby Formula Samples  Coupons  Enfamil/div_ENFAMIL FAMILY BEGINNINGS (1)""), 0)",Chrome 100.0.4896.127,,,2022-04-18 23:27:16,2022-04-18 23:27:16,0.430s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Enrollment Form/Page_Free Baby Formula Samples  Coupons  Enfamil/div_ENFAMIL FAMILY BEGINNINGS (1)""), ""ENFAMIL FAMILY BEGINNINGS"")",Chrome 100.0.4896.127,,,2022-04-18 23:27:16,2022-04-18 23:27:16,0.431s,PASSED
